merchant_id,state,business_segment,city_tier,acquisition_channel,onboard_date,qr_ready,first_txn,active_7d,retained_30d,high_frequency,device_deployed,qr_ready_date,first_txn_date,active_7d_date,retained_30d_date,device_deployed_date
M000973,Uttar Pradesh,Other,Tier 3+,Field sales,2025-12-22,0,0,0,0,0,0,,,,,
M000974,Karnataka,Food & Beverage,Tier 2,Field sales,2025-12-21,1,1,1,0,0,0,2025-12-22,2025-12-21,2025-12-31,,
M000975,Maharashtra,Services,Tier 2,Referral,2025-08-23,1,0,0,0,0,0,2025-08-25,,,,
M000976,Karnataka,Kirana/Grocery,Tier 2,Partner,2025-09-21,1,0,0,0,0,0,2025-09-23,,,,
M000977,Maharashtra,Pharmacy,Tier 2,Field sales,2025-08-04,1,1,1,1,0,0,2025-08-04,2025-08-09,2025-08-13,2025-08-24,
M000978,Maharashtra,Fashion/Retail,Tier 3+,Field sales,2026-01-25,1,1,1,1,0,0,2026-01-27,2026-01-27,2026-02-04,2026-03-01,
M000979,Uttar Pradesh,Kirana/Grocery,Tier 1,Field sales,2025-11-06,1,1,0,0,0,0,2025-11-09,2025-11-10,,,
M000980,Rajasthan,Kirana/Grocery,Tier 3+,Field sales,2026-01-23,0,0,0,0,0,0,,,,,
M000981,Maharashtra,Kirana/Grocery,Tier 1,Organic QR,2026-02-01,1,1,1,0,0,0,2026-02-03,2026-02-03,2026-02-07,,
M000982,Uttar Pradesh,Kirana/Grocery,Tier 1,Organic QR,2026-03-14,1,1,1,1,0,1,2026-03-16,2026-03-15,2026-03-17,2026-04-03,2026-04-15
M000983,Rajasthan,Other,Tier 3+,Online,2026-01-16,1,0,0,0,0,0,2026-01-16,,,,
M000984,Karnataka,Services,Tier 1,Referral,2026-02-22,0,0,0,0,0,0,,,,,
M000985,Telangana,Services,Tier 1,Field sales,2026-01-31,1,1,1,1,1,1,2026-02-01,2026-02-04,2026-02-10,2026-02-24,2026-03-12
M000986,Maharashtra,Other,Tier 1,Field sales,2026-02-24,0,0,0,0,0,0,,,,,
M000987,Karnataka,Fashion/Retail,Tier 3+,Field sales,2026-02-11,1,1,1,0,0,0,2026-02-11,2026-02-13,2026-02-21,,
M000988,Uttar Pradesh,Fashion/Retail,Tier 2,Field sales,2025-10-24,1,1,1,1,0,1,2025-10-25,2025-10-27,2025-11-01,2025-11-14,2025-11-23
M000989,West Bengal,Food & Beverage,Tier 1,Organic QR,2025-09-28,1,1,1,1,1,0,2025-09-29,2025-10-05,2025-10-04,2025-10-29,
M000990,West Bengal,Food & Beverage,Tier 2,Field sales,2026-04-14,1,1,1,1,1,0,2026-04-14,2026-04-16,2026-04-17,2026-05-14,
M000991,West Bengal,Kirana/Grocery,Tier 1,Field sales,2025-11-03,1,1,0,0,0,0,2025-11-04,2025-11-06,,,
M000992,Uttar Pradesh,Food & Beverage,Tier 3+,Field sales,2026-01-17,1,1,1,0,0,0,2026-01-19,2026-01-19,2026-01-26,,
M000993,Maharashtra,Food & Beverage,Tier 1,Partner,2025-09-10,1,1,1,0,0,0,2025-09-12,2025-09-10,2025-09-20,,
M000994,Telangana,Kirana/Grocery,Tier 2,Field sales,2025-12-05,0,0,0,0,0,0,,,,,
M000995,Karnataka,Food & Beverage,Tier 2,Online,2026-01-10,1,1,1,1,0,0,2026-01-11,2026-01-13,2026-01-16,2026-01-31,
M000996,Maharashtra,Food & Beverage,Tier 2,Organic QR,2026-02-14,1,1,0,0,0,0,2026-02-16,2026-02-19,,,
M000997,Maharashtra,Food & Beverage,Tier 3+,Field sales,2026-01-09,1,1,0,0,0,0,2026-01-11,2026-01-11,,,
M000998,Uttar Pradesh,Kirana/Grocery,Tier 2,Organic QR,2025-11-09,1,0,0,0,0,0,2025-11-09,,,,
M000999,Telangana,Food & Beverage,Tier 3+,Organic QR,2026-06-17,1,0,0,0,0,0,2026-06-18,,,,
M001000,Karnataka,Food & Beverage,Tier 2,Organic QR,2026-01-04,1,1,1,1,1,0,2026-01-07,2026-01-06,2026-01-12,2026-02-02,
M001001,Bihar,Pharmacy,Tier 2,Organic QR,2026-04-22,1,1,1,1,1,0,2026-04-24,2026-04-27,2026-04-25,2026-05-13,
M001002,Telangana,Pharmacy,Tier 2,Field sales,2026-03-26,0,0,0,0,0,0,,,,,
M001003,Madhya Pradesh,Kirana/Grocery,Tier 1,Field sales,2026-01-20,1,1,1,1,1,1,2026-01-22,2026-01-23,2026-01-24,2026-02-19,2026-03-07
M001004,Karnataka,Kirana/Grocery,Tier 1,Field sales,2026-05-20,1,1,1,1,1,1,2026-05-21,2026-05-24,2026-05-27,2026-06-18,2026-07-09
M001005,Uttar Pradesh,Food & Beverage,Tier 1,Partner,2025-08-16,0,0,0,0,0,0,,,,,
M001006,Karnataka,Kirana/Grocery,Tier 3+,Partner,2026-06-02,0,0,0,0,0,0,,,,,
M001007,Uttar Pradesh,Food & Beverage,Tier 3+,Partner,2026-05-07,1,1,1,0,0,0,2026-05-10,2026-05-08,2026-05-12,,
M001008,Maharashtra,Other,Tier 1,Online,2025-12-31,1,1,1,1,0,0,2026-01-01,2026-01-03,2026-01-03,2026-01-20,
M001009,Maharashtra,Kirana/Grocery,Tier 2,Organic QR,2026-03-25,1,1,1,1,0,0,2026-03-28,2026-03-25,2026-03-31,2026-04-27,
M001010,Rajasthan,Food & Beverage,Tier 3+,Online,2026-01-06,1,1,1,1,1,1,2026-01-06,2026-01-10,2026-01-14,2026-01-27,2026-03-12
M001011,Karnataka,Pharmacy,Tier 2,Organic QR,2025-10-07,1,1,1,1,0,0,2025-10-10,2025-10-11,2025-10-10,2025-11-10,
M001012,Maharashtra,Services,Tier 2,Organic QR,2026-04-18,1,1,1,0,0,0,2026-04-19,2026-04-19,2026-04-23,,
M001013,West Bengal,Kirana/Grocery,Tier 3+,Partner,2025-09-28,1,1,0,0,0,0,2025-09-30,2025-10-01,,,
M001014,Maharashtra,Kirana/Grocery,Tier 1,Field sales,2025-10-23,1,1,1,1,0,0,2025-10-23,2025-10-28,2025-11-02,2025-11-23,
M001015,Uttar Pradesh,Other,Tier 2,Field sales,2026-01-06,0,0,0,0,0,0,,,,,
M001016,Uttar Pradesh,Kirana/Grocery,Tier 1,Organic QR,2026-05-02,0,0,0,0,0,0,,,,,
M001017,Karnataka,Services,Tier 1,Field sales,2025-11-18,1,0,0,0,0,0,2025-11-19,,,,
M001018,Uttar Pradesh,Fashion/Retail,Tier 2,Field sales,2025-12-28,1,1,1,1,1,1,2025-12-31,2025-12-31,2025-12-31,2026-01-17,2026-02-04
M001019,Maharashtra,Kirana/Grocery,Tier 3+,Referral,2025-07-16,1,1,1,0,0,0,2025-07-18,2025-07-23,2025-07-19,,
M001020,Bihar,Pharmacy,Tier 3+,Organic QR,2025-08-12,1,1,1,1,1,1,2025-08-13,2025-08-19,2025-08-22,2025-09-06,2025-09-12
M001021,Karnataka,Kirana/Grocery,Tier 1,Field sales,2025-07-21,1,1,1,0,0,0,2025-07-21,2025-07-22,2025-07-25,,
M001022,Karnataka,Kirana/Grocery,Tier 3+,Field sales,2025-07-27,1,0,0,0,0,0,2025-07-27,,,,
M001023,Telangana,Food & Beverage,Tier 3+,Online,2026-05-14,1,1,1,1,1,1,2026-05-17,2026-05-16,2026-05-21,2026-06-07,2026-08-11
M001024,West Bengal,Other,Tier 2,Online,2026-05-04,1,1,1,1,0,0,2026-05-05,2026-05-06,2026-05-11,2026-06-07,
M001025,Madhya Pradesh,Kirana/Grocery,Tier 3+,Partner,2026-04-26,1,1,1,0,0,0,2026-04-28,2026-04-30,2026-05-03,,
M001026,West Bengal,Kirana/Grocery,Tier 3+,Field sales,2025-07-21,1,1,1,0,0,0,2025-07-21,2025-07-25,2025-07-30,,
M001027,Rajasthan,Other,Tier 3+,Field sales,2025-07-29,1,1,0,0,0,0,2025-07-31,2025-08-04,,,
M001028,Rajasthan,Kirana/Grocery,Tier 3+,Field sales,2025-10-11,1,1,1,0,0,0,2025-10-13,2025-10-13,2025-10-19,,
M001029,Uttar Pradesh,Fashion/Retail,Tier 2,Referral,2026-01-23,1,0,0,0,0,0,2026-01-25,,,,
M001030,West Bengal,Services,Tier 2,Organic QR,2025-10-30,0,0,0,0,0,0,,,,,
M001031,Uttar Pradesh,Services,Tier 3+,Referral,2025-12-25,1,1,1,1,0,1,2025-12-28,2025-12-28,2026-01-04,2026-01-27,2026-03-11
M001032,Telangana,Pharmacy,Tier 3+,Field sales,2025-09-02,1,1,1,1,1,0,2025-09-04,2025-09-05,2025-09-10,2025-09-27,
M001033,Rajasthan,Pharmacy,Tier 1,Online,2026-03-24,1,1,1,1,1,0,2026-03-24,2026-03-30,2026-03-27,2026-04-21,
M001034,Uttar Pradesh,Kirana/Grocery,Tier 1,Organic QR,2025-10-23,0,0,0,0,0,0,,,,,
M001035,Maharashtra,Other,Tier 1,Organic QR,2025-07-25,1,1,1,1,1,0,2025-07-27,2025-07-28,2025-08-01,2025-08-17,
M001036,Uttar Pradesh,Other,Tier 3+,Organic QR,2026-03-29,1,0,0,0,0,0,2026-03-29,,,,
M001037,Telangana,Other,Tier 1,Organic QR,2026-05-26,1,1,1,0,0,0,2026-05-26,2026-05-30,2026-05-29,,
M001038,Madhya Pradesh,Services,Tier 1,Online,2025-07-06,1,1,1,0,0,0,2025-07-09,2025-07-06,2025-07-12,,
M001039,Telangana,Services,Tier 2,Organic QR,2025-12-07,0,0,0,0,0,0,,,,,
M001040,Madhya Pradesh,Services,Tier 1,Online,2026-04-28,1,1,0,0,0,0,2026-04-29,2026-04-30,,,
M001041,Uttar Pradesh,Kirana/Grocery,Tier 3+,Organic QR,2026-03-15,1,1,1,1,0,0,2026-03-16,2026-03-18,2026-03-23,2026-04-06,
M001042,Bihar,Services,Tier 2,Field sales,2026-05-09,0,0,0,0,0,0,,,,,
M001043,Maharashtra,Services,Tier 1,Field sales,2025-11-29,1,1,1,0,0,0,2025-12-02,2025-12-06,2025-12-09,,
M001044,West Bengal,Services,Tier 1,Field sales,2025-11-13,1,1,1,1,0,0,2025-11-15,2025-11-13,2025-11-18,2025-12-07,
M001045,Uttar Pradesh,Food & Beverage,Tier 3+,Referral,2026-03-16,1,1,1,1,1,0,2026-03-19,2026-03-19,2026-03-19,2026-04-12,
M001046,Karnataka,Food & Beverage,Tier 2,Field sales,2025-08-26,1,1,1,1,1,1,2025-08-29,2025-08-31,2025-08-30,2025-09-15,2025-11-09
M001047,Karnataka,Services,Tier 2,Field sales,2025-09-26,0,0,0,0,0,0,,,,,
M001048,Karnataka,Food & Beverage,Tier 2,Field sales,2026-02-05,1,1,1,1,1,1,2026-02-05,2026-02-08,2026-02-11,2026-03-09,2026-03-15
M001049,Telangana,Other,Tier 3+,Partner,2026-03-01,1,1,1,1,1,0,2026-03-01,2026-03-03,2026-03-04,2026-04-02,
M001050,Bihar,Pharmacy,Tier 3+,Online,2025-08-13,0,0,0,0,0,0,,,,,
M001051,West Bengal,Kirana/Grocery,Tier 3+,Referral,2026-01-02,1,0,0,0,0,0,2026-01-03,,,,
M001052,Rajasthan,Kirana/Grocery,Tier 2,Field sales,2025-11-11,1,1,1,1,1,0,2025-11-11,2025-11-16,2025-11-16,2025-12-13,
M001053,Uttar Pradesh,Pharmacy,Tier 3+,Organic QR,2025-12-31,1,1,1,0,0,0,2026-01-01,2025-12-31,2026-01-10,,
M001054,Uttar Pradesh,Food & Beverage,Tier 3+,Field sales,2026-06-15,1,0,0,0,0,0,2026-06-17,,,,
M001055,Madhya Pradesh,Fashion/Retail,Tier 2,Online,2025-07-28,1,1,1,1,1,0,2025-07-31,2025-08-01,2025-08-02,2025-08-28,
M001056,Madhya Pradesh,Kirana/Grocery,Tier 3+,Field sales,2026-06-29,1,0,0,0,0,0,2026-06-29,,,,
M001057,Karnataka,Kirana/Grocery,Tier 3+,Online,2025-12-12,1,1,1,1,1,1,2025-12-15,2025-12-19,2025-12-20,2026-01-14,2026-01-22
M001058,West Bengal,Food & Beverage,Tier 3+,Referral,2026-04-08,1,1,1,1,1,1,2026-04-08,2026-04-12,2026-04-12,2026-04-29,2026-06-11
M001059,Uttar Pradesh,Pharmacy,Tier 3+,Partner,2025-12-02,1,1,0,0,0,0,2025-12-02,2025-12-08,,,
M001060,Madhya Pradesh,Other,Tier 2,Referral,2025-10-22,1,1,1,1,1,0,2025-10-25,2025-10-27,2025-10-27,2025-11-11,
M001061,West Bengal,Fashion/Retail,Tier 2,Field sales,2026-04-08,1,0,0,0,0,0,2026-04-09,,,,
M001062,Bihar,Food & Beverage,Tier 1,Field sales,2026-03-08,1,1,0,0,0,0,2026-03-09,2026-03-12,,,
M001063,Maharashtra,Fashion/Retail,Tier 2,Organic QR,2025-08-22,1,0,0,0,0,0,2025-08-22,,,,
M001064,Rajasthan,Kirana/Grocery,Tier 2,Field sales,2026-03-15,1,1,1,0,0,0,2026-03-17,2026-03-20,2026-03-21,,
M001065,Maharashtra,Services,Tier 2,Partner,2026-04-01,0,0,0,0,0,0,,,,,
M001066,Madhya Pradesh,Other,Tier 3+,Organic QR,2025-11-19,0,0,0,0,0,0,,,,,
M001067,Karnataka,Food & Beverage,Tier 1,Online,2026-06-03,1,1,1,1,1,1,2026-06-03,2026-06-10,2026-06-10,2026-06-29,2026-06-22
M001068,Bihar,Other,Tier 3+,Online,2026-02-19,0,0,0,0,0,0,,,,,
M001069,West Bengal,Kirana/Grocery,Tier 1,Field sales,2025-10-30,1,1,1,1,0,0,2025-11-01,2025-11-03,2025-11-06,2025-11-23,
M001070,Karnataka,Kirana/Grocery,Tier 1,Field sales,2025-07-04,0,0,0,0,0,0,,,,,
M001071,Uttar Pradesh,Services,Tier 1,Organic QR,2026-03-04,0,0,0,0,0,0,,,,,
M001072,Rajasthan,Other,Tier 2,Field sales,2025-09-15,1,1,1,0,0,0,2025-09-16,2025-09-17,2025-09-25,,
M001073,Uttar Pradesh,Food & Beverage,Tier 2,Partner,2026-04-03,1,1,0,0,0,0,2026-04-04,2026-04-07,,,
M001074,Maharashtra,Fashion/Retail,Tier 2,Partner,2026-01-08,1,1,1,0,0,0,2026-01-10,2026-01-11,2026-01-18,,
M001075,Maharashtra,Kirana/Grocery,Tier 2,Partner,2025-12-18,1,0,0,0,0,0,2025-12-18,,,,
M001076,Uttar Pradesh,Pharmacy,Tier 2,Organic QR,2025-08-29,1,1,1,1,1,0,2025-09-01,2025-08-30,2025-09-08,2025-09-30,
M001077,Rajasthan,Services,Tier 1,Referral,2026-03-17,1,1,1,1,0,0,2026-03-19,2026-03-24,2026-03-26,2026-04-10,
M001078,Uttar Pradesh,Kirana/Grocery,Tier 2,Partner,2025-08-30,1,1,1,0,0,0,2025-08-30,2025-09-04,2025-09-06,,
M001079,Maharashtra,Pharmacy,Tier 1,Online,2025-11-30,0,0,0,0,0,0,,,,,
M001080,Uttar Pradesh,Pharmacy,Tier 1,Referral,2026-05-02,0,0,0,0,0,0,,,,,
M001081,Telangana,Services,Tier 1,Partner,2026-06-01,1,1,1,1,0,0,2026-06-04,2026-06-03,2026-06-09,2026-06-28,
M001082,Karnataka,Kirana/Grocery,Tier 3+,Field sales,2026-06-27,1,0,0,0,0,0,2026-06-28,,,,
M001083,Bihar,Kirana/Grocery,Tier 2,Referral,2026-06-15,1,1,1,1,0,1,2026-06-18,2026-06-22,2026-06-25,2026-07-09,2026-09-11
M001084,Telangana,Other,Tier 3+,Field sales,2026-01-19,1,1,1,1,1,0,2026-01-21,2026-01-21,2026-01-27,2026-02-21,
M001085,Uttar Pradesh,Services,Tier 3+,Organic QR,2025-09-12,0,0,0,0,0,0,,,,,
M001086,West Bengal,Fashion/Retail,Tier 2,Organic QR,2026-05-03,1,1,1,1,1,1,2026-05-06,2026-05-05,2026-05-12,2026-05-29,2026-05-30
M001087,Uttar Pradesh,Pharmacy,Tier 1,Field sales,2026-04-19,1,1,0,0,0,0,2026-04-20,2026-04-20,,,
M001088,Rajasthan,Fashion/Retail,Tier 1,Field sales,2026-06-27,1,0,0,0,0,0,2026-06-30,,,,
M001089,Maharashtra,Kirana/Grocery,Tier 2,Field sales,2026-02-23,1,1,1,0,0,0,2026-02-24,2026-02-24,2026-03-03,,
M001090,Maharashtra,Services,Tier 1,Referral,2025-08-21,1,1,1,0,0,0,2025-08-23,2025-08-25,2025-08-28,,
M001091,Maharashtra,Services,Tier 1,Partner,2025-12-31,1,1,1,1,1,0,2025-12-31,2026-01-07,2026-01-06,2026-01-30,
M001092,Bihar,Kirana/Grocery,Tier 3+,Online,2025-12-11,1,1,1,1,1,0,2025-12-11,2025-12-15,2025-12-17,2026-01-06,
M001093,Madhya Pradesh,Kirana/Grocery,Tier 1,Referral,2026-05-04,1,1,0,0,0,0,2026-05-06,2026-05-07,,,
M001094,Karnataka,Services,Tier 1,Organic QR,2025-11-21,1,1,1,1,1,0,2025-11-21,2025-11-27,2025-11-27,2025-12-22,
M001095,Karnataka,Fashion/Retail,Tier 3+,Referral,2025-10-28,1,1,0,0,0,0,2025-10-28,2025-11-02,,,
M001096,Telangana,Services,Tier 1,Organic QR,2025-07-30,1,1,0,0,0,0,2025-07-31,2025-07-31,,,
M001097,Rajasthan,Kirana/Grocery,Tier 2,Field sales,2026-05-01,1,1,0,0,0,0,2026-05-03,2026-05-04,,,
M001098,Rajasthan,Other,Tier 1,Online,2026-04-02,1,0,0,0,0,0,2026-04-04,,,,
M001099,Bihar,Kirana/Grocery,Tier 2,Online,2025-07-16,1,1,1,0,0,0,2025-07-19,2025-07-21,2025-07-26,,
M001100,West Bengal,Kirana/Grocery,Tier 3+,Field sales,2025-12-06,0,0,0,0,0,0,,,,,
M001101,Karnataka,Other,Tier 2,Referral,2025-12-23,1,1,0,0,0,0,2025-12-25,2025-12-27,,,
M001102,Rajasthan,Fashion/Retail,Tier 2,Field sales,2025-12-19,1,1,1,0,0,0,2025-12-19,2025-12-19,2025-12-23,,
M001103,Uttar Pradesh,Other,Tier 1,Online,2026-06-01,0,0,0,0,0,0,,,,,
M001104,Telangana,Fashion/Retail,Tier 2,Partner,2025-08-24,1,1,1,1,0,1,2025-08-26,2025-08-26,2025-08-28,2025-09-19,2025-09-21
M001105,West Bengal,Services,Tier 2,Field sales,2025-10-20,1,1,1,0,0,0,2025-10-22,2025-10-27,2025-10-26,,
M001106,Maharashtra,Kirana/Grocery,Tier 1,Referral,2025-09-05,1,0,0,0,0,0,2025-09-08,,,,
M001107,Bihar,Food & Beverage,Tier 1,Organic QR,2025-09-28,1,1,1,0,0,0,2025-10-01,2025-10-04,2025-10-05,,
M001108,Bihar,Other,Tier 2,Field sales,2026-05-28,1,1,0,0,0,0,2026-05-30,2026-06-02,,,
M001109,West Bengal,Fashion/Retail,Tier 3+,Referral,2026-06-09,1,1,1,1,1,1,2026-06-11,2026-06-13,2026-06-13,2026-07-13,2026-08-21
M001110,Uttar Pradesh,Food & Beverage,Tier 3+,Referral,2025-07-17,1,1,1,1,0,0,2025-07-18,2025-07-21,2025-07-21,2025-08-12,
M001111,Telangana,Food & Beverage,Tier 3+,Organic QR,2026-02-16,1,1,0,0,0,0,2026-02-17,2026-02-19,,,
M001112,Madhya Pradesh,Kirana/Grocery,Tier 2,Partner,2025-09-23,1,1,1,1,1,0,2025-09-26,2025-09-24,2025-09-28,2025-10-18,
M001113,Bihar,Food & Beverage,Tier 3+,Field sales,2025-09-09,1,1,1,1,1,1,2025-09-09,2025-09-13,2025-09-13,2025-10-03,2025-10-11
M001114,Uttar Pradesh,Fashion/Retail,Tier 3+,Field sales,2025-10-15,1,1,0,0,0,0,2025-10-18,2025-10-21,,,
M001115,Bihar,Kirana/Grocery,Tier 1,Partner,2025-09-09,1,0,0,0,0,0,2025-09-12,,,,
M001116,Karnataka,Food & Beverage,Tier 2,Field sales,2025-12-26,1,1,0,0,0,0,2025-12-28,2026-01-02,,,
M001117,Rajasthan,Other,Tier 1,Organic QR,2026-06-29,1,1,1,1,0,0,2026-06-30,2026-07-01,2026-07-08,2026-07-31,
M001118,Madhya Pradesh,Services,Tier 3+,Online,2026-01-31,1,1,1,0,0,0,2026-02-02,2026-02-06,2026-02-03,,
M001119,Telangana,Food & Beverage,Tier 3+,Referral,2026-03-21,1,1,1,0,0,0,2026-03-24,2026-03-23,2026-03-30,,
M001120,Uttar Pradesh,Food & Beverage,Tier 3+,Organic QR,2025-12-28,1,1,1,0,0,0,2025-12-30,2025-12-28,2026-01-02,,
M001121,West Bengal,Kirana/Grocery,Tier 1,Organic QR,2025-07-06,1,1,1,1,1,0,2025-07-09,2025-07-08,2025-07-14,2025-08-10,
M001122,Madhya Pradesh,Kirana/Grocery,Tier 3+,Online,2025-07-31,1,1,1,0,0,0,2025-08-02,2025-08-02,2025-08-09,,
M001123,West Bengal,Kirana/Grocery,Tier 1,Online,2025-10-07,1,1,0,0,0,0,2025-10-10,2025-10-14,,,
M001124,Uttar Pradesh,Kirana/Grocery,Tier 1,Field sales,2025-09-27,1,1,1,0,0,0,2025-09-28,2025-09-28,2025-10-02,,
M001125,West Bengal,Kirana/Grocery,Tier 2,Organic QR,2026-05-03,1,1,1,1,1,0,2026-05-06,2026-05-06,2026-05-07,2026-05-31,
M001126,Maharashtra,Food & Beverage,Tier 3+,Field sales,2026-05-04,1,1,0,0,0,0,2026-05-04,2026-05-11,,,
M001127,Uttar Pradesh,Kirana/Grocery,Tier 3+,Field sales,2026-05-08,1,1,1,1,1,0,2026-05-11,2026-05-09,2026-05-17,2026-06-06,
M001128,Uttar Pradesh,Other,Tier 1,Field sales,2026-02-18,1,1,0,0,0,0,2026-02-20,2026-02-19,,,
M001129,Madhya Pradesh,Kirana/Grocery,Tier 2,Partner,2026-01-20,1,1,1,1,1,0,2026-01-23,2026-01-24,2026-01-29,2026-02-24,
M001130,West Bengal,Food & Beverage,Tier 2,Referral,2026-02-22,1,1,1,1,1,0,2026-02-25,2026-02-28,2026-03-01,2026-03-21,
M001131,Bihar,Fashion/Retail,Tier 1,Online,2025-11-26,1,1,1,0,0,0,2025-11-27,2025-11-28,2025-12-06,,
M001132,Rajasthan,Kirana/Grocery,Tier 3+,Organic QR,2026-03-02,1,1,0,0,0,0,2026-03-04,2026-03-06,,,
M001133,Uttar Pradesh,Food & Beverage,Tier 2,Organic QR,2026-04-16,1,1,0,0,0,0,2026-04-17,2026-04-21,,,
M001134,Uttar Pradesh,Fashion/Retail,Tier 1,Field sales,2026-04-05,1,1,0,0,0,0,2026-04-08,2026-04-11,,,
M001135,Uttar Pradesh,Services,Tier 2,Field sales,2026-02-10,0,0,0,0,0,0,,,,,
M001136,Maharashtra,Kirana/Grocery,Tier 3+,Field sales,2025-07-22,1,1,1,1,1,0,2025-07-22,2025-07-26,2025-07-30,2025-08-24,
M001137,Uttar Pradesh,Pharmacy,Tier 3+,Online,2026-03-22,1,1,1,1,1,0,2026-03-22,2026-03-27,2026-03-29,2026-04-14,
M001138,Madhya Pradesh,Pharmacy,Tier 1,Field sales,2025-11-11,1,1,1,0,0,0,2025-11-12,2025-11-13,2025-11-20,,
M001139,Bihar,Food & Beverage,Tier 1,Referral,2026-03-29,1,1,1,1,1,0,2026-03-30,2026-03-31,2026-04-07,2026-04-19,
M001140,Madhya Pradesh,Kirana/Grocery,Tier 3+,Field sales,2026-01-13,1,1,1,1,1,0,2026-01-14,2026-01-16,2026-01-21,2026-02-06,
M001141,Uttar Pradesh,Kirana/Grocery,Tier 2,Organic QR,2026-05-18,1,1,0,0,0,0,2026-05-21,2026-05-21,,,
M001142,Uttar Pradesh,Fashion/Retail,Tier 2,Online,2025-11-01,1,1,1,1,0,0,2025-11-04,2025-11-05,2025-11-09,2025-11-22,
M001143,Maharashtra,Food & Beverage,Tier 1,Online,2026-06-05,1,1,1,1,1,1,2026-06-05,2026-06-06,2026-06-14,2026-07-07,2026-07-22
M001144,Uttar Pradesh,Kirana/Grocery,Tier 3+,Field sales,2026-05-05,1,1,1,1,1,0,2026-05-08,2026-05-11,2026-05-11,2026-05-27,
M001145,Uttar Pradesh,Services,Tier 3+,Online,2025-10-29,1,0,0,0,0,0,2025-10-30,,,,
M001146,Karnataka,Other,Tier 1,Field sales,2025-12-24,1,1,1,0,0,0,2025-12-25,2025-12-25,2025-12-31,,
M001147,Maharashtra,Kirana/Grocery,Tier 1,Referral,2026-01-10,1,1,1,0,0,0,2026-01-13,2026-01-12,2026-01-15,,
M001148,Bihar,Kirana/Grocery,Tier 1,Field sales,2026-04-07,1,0,0,0,0,0,2026-04-10,,,,
M001149,Uttar Pradesh,Food & Beverage,Tier 1,Organic QR,2026-03-09,1,1,1,0,0,0,2026-03-10,2026-03-09,2026-03-14,,
M001150,Uttar Pradesh,Pharmacy,Tier 1,Partner,2026-05-07,1,1,1,0,0,0,2026-05-09,2026-05-09,2026-05-15,,
M001151,Karnataka,Food & Beverage,Tier 1,Referral,2025-11-13,1,1,1,1,0,1,2025-11-16,2025-11-20,2025-11-22,2025-12-09,2026-02-07
M001152,Uttar Pradesh,Other,Tier 1,Referral,2026-01-01,1,1,1,1,1,0,2026-01-03,2026-01-07,2026-01-05,2026-02-02,
M001153,Uttar Pradesh,Kirana/Grocery,Tier 2,Field sales,2025-12-05,0,0,0,0,0,0,,,,,
M001154,Uttar Pradesh,Food & Beverage,Tier 2,Online,2026-05-28,1,1,1,1,0,1,2026-05-28,2026-05-30,2026-06-07,2026-06-22,2026-06-22
M001155,Rajasthan,Food & Beverage,Tier 2,Field sales,2025-10-20,1,0,0,0,0,0,2025-10-23,,,,
M001156,Maharashtra,Food & Beverage,Tier 3+,Field sales,2026-01-31,0,0,0,0,0,0,,,,,
M001157,West Bengal,Food & Beverage,Tier 1,Field sales,2025-08-13,1,0,0,0,0,0,2025-08-14,,,,
M001158,Maharashtra,Fashion/Retail,Tier 3+,Field sales,2026-05-07,0,0,0,0,0,0,,,,,
M001159,Uttar Pradesh,Food & Beverage,Tier 3+,Field sales,2025-11-18,1,1,1,1,1,1,2025-11-21,2025-11-19,2025-11-23,2025-12-22,2025-12-06
M001160,Karnataka,Pharmacy,Tier 3+,Partner,2025-11-02,1,1,0,0,0,0,2025-11-04,2025-11-03,,,
M001161,Uttar Pradesh,Kirana/Grocery,Tier 1,Field sales,2026-01-29,1,1,0,0,0,0,2026-02-01,2026-01-31,,,
M001162,Karnataka,Services,Tier 1,Organic QR,2025-12-30,1,0,0,0,0,0,2026-01-02,,,,
M001163,Madhya Pradesh,Food & Beverage,Tier 2,Field sales,2026-05-06,0,0,0,0,0,0,,,,,
M001164,Uttar Pradesh,Services,Tier 1,Partner,2026-01-10,0,0,0,0,0,0,,,,,
M001165,Rajasthan,Kirana/Grocery,Tier 1,Field sales,2026-01-05,1,0,0,0,0,0,2026-01-07,,,,
M001166,Karnataka,Other,Tier 1,Field sales,2025-08-08,1,1,1,1,1,1,2025-08-09,2025-08-09,2025-08-16,2025-08-30,2025-10-07
M001167,Maharashtra,Other,Tier 2,Partner,2025-07-09,1,0,0,0,0,0,2025-07-10,,,,
M001168,Uttar Pradesh,Fashion/Retail,Tier 3+,Online,2025-11-23,1,1,1,1,0,1,2025-11-23,2025-11-23,2025-11-27,2025-12-24,2025-12-05
M001169,Uttar Pradesh,Other,Tier 1,Online,2026-06-30,1,1,0,0,0,0,2026-07-01,2026-07-02,,,
M001170,Uttar Pradesh,Kirana/Grocery,Tier 3+,Field sales,2026-05-31,1,1,1,0,0,0,2026-05-31,2026-06-01,2026-06-09,,
M001171,West Bengal,Services,Tier 3+,Online,2026-02-15,1,1,1,0,0,0,2026-02-17,2026-02-16,2026-02-22,,
M001172,Bihar,Food & Beverage,Tier 1,Partner,2026-02-16,1,1,1,1,1,0,2026-02-18,2026-02-18,2026-02-23,2026-03-23,
